Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2010-06-30,77.91880798339844,79.17190729163956,77.66214548071314,78.44722231350899,284101700
2010-07-01,77.57157135009766,78.12263124195123,76.34111166306427,77.86597447243803,382924800
2010-07-02,77.14884185791016,78.06979767056198,76.71101522113398,77.8357863854501,233385200
2010-07-06,77.65461730957031,78.78693890823213,76.90728090776797,78.23587319613111,256935300
2010-07-07,80.10041809082031,80.19855054100918,77.76783295974748,77.85087032501677,253769400
2010-07-08,80.8930435180664,80.98362554405449,79.9494423521275,80.77225980436968,210842100
2010-07-09,81.49696350097656,81.5045139246355,80.71943688339363,80.8704108008577,144999900
2010-07-12,81.54977416992188,81.70829845121546,80.88548112079393,81.22517518652539,131283600
2010-07-13,82.78026580810547,83.1048591585342,82.2292000602511,82.39527482698217,213025900
2010-07-14,82.77269744873047,83.0972964881092,82.17634080618421,82.51603493050132,184426800
2010-07-15,82.79537200927734,83.08222479804196,81.65549976040658,82.74253055452368,232337900
2010-07-16,80.51559448242188,82.44053720049503,80.35706443524616,82.34994942486374,282693400
2010-07-19,80.99120330810547,81.24786014743006,80.18348066775104,80.81003343568304,186709000
2010-07-20,81.8895034790039,81.94988958936929,79.88151700774846,79.91926336610179,258162400
2010-07-21,80.82512664794922,82.33488898806915,80.49297709015123,82.31224347445315,264527000
2010-07-22,82.62928771972656,82.99163319586613,81.77627411698464,81.78381878159152,274781300
2010-07-23,83.34639739990234,83.46717534105584,82.22917120799245,82.46318242848497,222020800
2010-07-26,84.21452331542969,84.29756068695973,83.2558269704261,83.48983823967346,184445700
2010-07-27,84.20699310302734,84.7656035315881,83.87484355990613,84.67501572184067,204855600
2010-07-28,83.66345977783203,84.29001236883373,83.38415174395199,84.0333498427009,163056200
2010-07-29,83.25580596923828,84.4107726973633,82.5915129238502,84.18430614862822,220149100
2010-07-30,83.24073791503906,83.68612076717235,82.26694634605298,82.41036984141299,220070600
2010-08-02,85.1203842163086,85.25626302834608,84.19942846353065,84.53912261398185,188263200
2010-08-03,84.71270751953125,85.12788842173165,84.43339960550813,84.90897810125783,146657300
2010-08-04,85.27892303466797,85.38460593318725,84.66747115619418,84.94677349115825,158171700
2010-08-05,85.18832397460938,85.23362075319706,84.60706810951564,84.73539650372935,140473800
2010-08-06,84.84109497070312,84.97697381285197,83.731418719702,84.3504210540942,239728300
2010-08-09,85.29399108886719,85.43742030251941,84.78822226921928,85.24114965635597,120800400
2010-08-10,84.83353424072266,85.2864674990538,84.07110849172219,84.56932701288657,242916300
2010-08-11,82.50849151611328,83.55777559338729,82.37261271247353,83.52757966376905,273406900
2010-08-12,82.00274658203125,82.29714980328772,81.22521983054433,81.26296619605384,239542600
2010-08-13,81.76118469238281,82.25185864682516,81.66305220520906,81.74608960177407,158698500
2010-08-16,81.72340393066406,81.98761108114722,80.90813121550123,81.20253429165159,147895300
2010-08-17,82.72742462158203,83.33133186104645,82.19145968221835,82.4254767611361,172270300
2010-08-18,82.8783950805664,83.32377215662098,82.21410179856979,82.68967480916315,182922100
2010-08-19,81.43655395507812,82.65191273252238,81.09685983486916,82.44809741225392,265847600
2010-08-20,81.17237091064453,81.48187495336077,80.58356452227204,81.19501642415328,209714200
2010-08-23,80.86287689208984,81.95745233750874,80.82513052806027,81.55736621965613,163490300
2010-08-24,79.6625747680664,80.31177275646016,79.23984333721795,79.97962334120277,280677800
2010-08-25,79.97209930419922,80.27404711308675,78.72654443503967,79.22476292713232,272234800
2010-08-26,79.43608856201172,80.45517622644063,79.17187574295663,80.34949340253138,224439500
2010-08-27,80.6666030883789,80.7496404786468,78.7416537820397,79.93436742471822,272649000
2010-08-30,79.49649810791016,80.70431203944125,79.48895344631873,80.45519998411669,167238600
2010-08-31,79.49649810791016,80.00227263943435,78.87749605967812,79.20209504590245,273933100
2010-09-01,81.87440490722656,81.98763822614764,80.51562235803121,80.56846380562294,256828100
2010-09-02,82.6368179321289,82.65191301693666,81.89703207228843,82.07065722364273,156112200
2010-09-03,83.70877075195312,83.78425771553705,82.9991806238347,83.44456349976632,212197300
2010-09-07,82.76515197753906,83.42190051769398,82.6972154523256,83.31621763894974,141973700
2010-09-08,83.34639739990234,83.67854105753732,82.89346428254622,82.93121062875385,149924400
2010-09-09,83.73139190673828,84.30510302979245,83.5049310818664,84.28245752323372,147017900
2010-09-10,84.15413665771484,84.25226911465634,83.69365878563895,83.8823790361853,127819000
2010-09-13,85.09019470214844,85.26381412217171,84.64481187826932,84.98451181362502,178503500
2010-09-14,85.037353515625,85.5204769387065,84.60707153696536,84.92412020349657,209823600
2010-09-15,85.36195373535156,85.46008620220955,84.53158570089425,84.78824250311618,168608400
2010-09-16,85.33931732177734,85.39215877253163,84.81089705494828,85.09775558128828,199962900
2010-09-17,85.37116241455078,85.87205387958907,85.135898369521,85.78857196874935,195836900
2010-09-20,86.67652893066406,86.86625953574566,85.39394818747449,85.66716072200148,214555200
2010-09-21,86.5019760131836,87.15464393755005,86.14528156571888,86.74483094484408,268389100
2010-09-22,86.07695007324219,86.85105391958798,85.83409521343336,86.36534419997032,191322400
2010-09-23,85.37875366210938,86.26669131056715,85.13589877218628,85.37116281832878,202354300
2010-09-24,87.13945007324219,87.20016524117014,86.25151245523512,86.3274035200865,209671800
2010-09-27,86.72206115722656,87.26848621830477,86.63858501911817,87.16982838954506,128761800
2010-09-28,87.02564239501953,87.30644580675224,85.89484948203187,86.83591176847237,209207500
2010-09-29,86.87383270263672,87.20776035246507,86.53231420891662,86.80552668784574,179665800
2010-09-30,86.61581420898438,87.87562821269665,86.20599540500997,87.31402723989554,287106700
2010-10-01,86.9800796508789,87.36713162012423,86.4640122885909,87.26846802181855,174638700
2010-10-04,86.32740020751953,87.16221346908534,85.89481478533708,86.79793405573005,166153200
2010-10-05,88.06537628173828,88.27787367628034,87.02565026973498,87.1243139101436,229634100
2010-10-06,88.05774688720703,88.28542587604619,87.70105250674705,88.0501560435478,148626600
2010-10-07,87.95150756835938,88.43721739197542,87.42026425819114,88.41445064869933,164860000
2010-10-08,88.44478607177734,88.68764092272484,87.73898825650548,88.07291584785193,177760100
2010-10-11,88.52828979492188,88.77114470574156,88.2247197088678,88.5814141257225,103098300
2010-10-12,88.80152130126953,89.05955216607026,87.76938626182849,88.23991449531667,182210000
2010-10-13,89.49211883544922,89.9702436040639,89.08230008668713,89.29480320058133,194347200
2010-10-14,89.14300537109375,89.56041491799579,88.58140453626686,89.4086269963418,217764300
2010-10-15,89.32515716552734,89.81845784490203,88.61177410269983,89.76533351266893,243705000
2010-10-18,89.76532745361328,90.06130668323624,89.02917190656012,89.35550872256974,141204800
2010-10-19,88.5890121459961,89.43900150765653,88.05017215979144,88.93811574669496,280604700
2010-10-20,89.45418548583984,89.88677102278348,88.6952630848778,88.7483874213404,200051800
2010-10-21,89.65150451660156,90.38006935414153,88.95329727105725,89.8564168150426,221585500
2010-10-22,89.8184814453125,89.95508773410867,89.55285971435315,89.78812384890009,108212400
2010-10-25,90.0840835571289,90.88854521155814,90.01578332266547,90.41801125482097,151145700
2010-10-26,90.09925842285156,90.19032539523862,89.45417561126622,89.62872450175327,158982900
2010-10-27,89.8412094116211,89.93987300489934,88.99122023948222,89.46933914881033,190024000
2010-10-28,89.85641479492188,90.39524901296404,89.42382925141654,90.35730057629296,168576000
2010-10-29,89.9247055053711,90.09926018939835,89.60595951553131,89.7653325104512,144305500
2010-11-01,89.95507049560547,90.88095674333437,89.4390030357296,90.36488928345851,174074800
2010-11-02,90.66845703125,90.88095436974572,90.38765366817023,90.63050859646795,158345900
2010-11-03,91.03276062011719,91.08588496880029,89.89437675680541,90.82785407237377,226702800
2010-11-04,92.78582763671875,92.83136111482305,91.04789514429748,92.04208135035336,215039400
2010-11-05,93.13494110107422,93.28672323772392,92.72512238397923,92.8465469352755,180654100
2010-11-08,92.96039581298828,93.1121837550715,92.54299200002482,92.84655630395535,156107100
2010-11-09,92.29252624511719,93.30947918124443,91.92065600027689,93.21082138285074,186621600
2010-11-10,92.66441345214844,92.70995272830328,91.57156925643385,92.26977639621884,221387400
2010-11-11,92.3153305053711,92.45193678411779,91.58676561542842,91.86756901899636,158017600
2010-11-12,91.22248077392578,92.09524279345933,90.8050768794491,91.69301480109564,239068800
2010-11-15,91.09346008300781,91.8675642188311,91.05551743485569,91.5108697435124,163940800
2010-11-16,89.67426300048828,90.6836252731051,89.24167172492972,90.53184312703094,299566200
2010-11-17,89.71979522705078,90.0916655327956,89.44658273585772,89.7122043828183,172308900
2010-11-18,91.04032897949219,91.36666583797214,90.57738585955275,90.5849767046667,197723700
2010-11-19,91.29078674316406,91.32872939347882,90.50150666111655,90.99480743616114,156852900
2010-11-22,91.21487426757812,91.25281690899743,90.13720018717409,90.83541311267862,181361000
2010-11-23,89.89435577392578,90.3269413094066,89.54525216547795,90.13721070980768,222309000
2010-11-24,91.22248077392578,91.2452533122739,90.44838238354346,90.46355828565646,140046100
2010-11-26,90.16001892089844,90.92652667769251,90.16001892089844,90.43323155563795,76007800
2010-11-29,90.43318939208984,90.67604431083849,89.35551526190713,89.9322978652294,223642300
2010-11-30,89.9247055053711,90.44077292278129,89.40863808796091,89.53765928490188,233930700
2010-12-01,91.83721923828125,92.01176818201314,91.21490297995975,91.22248803656059,221037200
2010-12-02,93.01351165771484,93.08181767294886,91.92825257885093,91.98137690620298,191213600
2010-12-03,93.26396179199219,93.3702104517035,92.67200331928126,92.69477006205972,151288900
2010-12-06,93.16532897949219,93.37782635594303,92.96800750559386,93.0666653474834,103050500
2010-12-07,93.21842956542969,94.1139581308897,93.16530523485655,94.06083380031654,206581000
2010-12-08,93.55992126464844,93.63581232125127,92.89966270307583,93.33224809484,138019200
2010-12-09,93.92423248291016,94.12154812675976,93.46128938213103,94.08360548299703,123705100
2010-12-10,94.47066497802734,94.56173196235505,93.901473165505,94.21262834548891,117571700
2010-12-13,94.5313720703125,95.01708194196827,94.5010144795692,94.90324821432895,133812700
2010-12-14,94.61486053466797,95.03986104432066,94.32647208785836,94.67557572034961,147249600
2010-12-15,94.18225860595703,94.81216552019532,94.02288561382164,94.44029520521275,160823100
2010-12-16,94.72868347167969,94.79698949113967,93.91663682327707,94.24297365152024,185035200
2010-12-17,94.83016204833984,94.95222519666594,94.46396096222398,94.66232012639377,141075300
2010-12-20,95.05905151367188,95.28792796552214,94.58604871668395,95.08956876195658,119085500
2010-12-21,95.66173553466797,95.72277001941073,95.26502302497765,95.35656893152297,94965500
2010-12-22,95.95925903320312,95.98977627165047,95.67698476355939,95.73038847570021,78878100
2010-12-23,95.82196807861328,95.95929278965018,95.58546667316033,95.85248532779593,70053700
2010-12-27,95.8600845336914,95.95163043052814,95.3947068228773,95.46336624550484,58126000
2010-12-28,95.99742126464844,96.08896717299083,95.74565837556895,96.05082498470448,55309100
2010-12-29,96.0660629272461,96.27967776795944,96.05080721886708,96.11184169351885,58033100
2010-12-30,95.9134750366211,96.22626650867872,95.76851962583707,95.97450950648462,76616900
2010-12-31,95.93639373779297,96.02794547334534,95.61597139421373,95.76855179956497,91218900
2011-01-03,96.92818450927734,97.34778353719999,95.8982463939913,96.66879083369061,138725200
2011-01-04,96.87478637695312,97.1723222610335,96.27208384186038,97.14180501387528,137409700
2011-01-05,97.3782730102539,97.43930748364012,96.4780348997944,96.56958660987371,133975300
2011-01-06,97.18755340576172,97.52323721907297,96.89764836189998,97.41642979130452,122519000
2011-01-07,96.99683380126953,97.47746726971687,96.24155097354692,97.31725611356775,156034600
2011-01-10,96.87478637695312,97.0121110788802,96.27970878822262,96.56961972594075,122401700
2011-01-11,97.21807861328125,97.45457996264261,96.85187753051225,97.22570937890964,110287000
2011-01-12,98.0954360961914,98.2022435389134,97.24097073384638,97.8131617778129,107929200
2011-01-13,97.93525695800781,98.17939500208266,97.69113055507565,98.1336220291043,129048400
2011-01-14,98.64473724365234,98.6676237218544,97.72924319215451,97.79790262676069,117677900
2011-01-18,98.81255340576172,98.90409929469311,98.43872162406616,98.55315398523041,114401300
2011-01-19,97.84364318847656,98.82779634874097,97.5842554273073,98.72862552307895,151958400
2011-01-20,97.71398162841797,97.95810794287478,96.98921016902531,97.62242989506974,175745700
2011-01-21,97.93525695800781,98.54559042705226,97.82844947401074,98.32435051060926,151462900
2011-01-24,98.49214172363281,98.60657409707804,97.85128550892952,97.87417198361857,113715500
2011-01-25,98.5455322265625,98.6294531745071,97.73684580517032,98.23273490775661,167552200
2011-01-26,98.9270248413086,99.21693579228148,98.59134092779051,98.78970595367302,141281500
2011-01-27,99.1711654663086,99.33900742752988,98.77444704513641,98.94991395327128,123302700
2011-01-28,97.43932342529297,99.44578986701836,97.27911227186848,99.28557289302518,295637300
2011-01-31,98.17172241210938,98.24801843319005,97.46221830884038,97.70635626338782,149249200
2011-02-01,99.74333190917969,99.91879878408984,98.70576890952022,98.76680339669291,167194300
2011-02-02,99.5525894165039,99.81960216382443,99.43052045943006,99.48391835243957,118323600
2011-02-03,99.7738265991211,99.92640697089449,98.85070778315354,99.37710831960133,145886700
2011-02-04,100.05610656738281,100.09425457278283,99.35422750434265,99.81198028686907,134634800
2011-02-07,100.68170928955078,101.00975655164972,100.2697294241966,100.27736601056768,112439100
2011-02-08,101.13943481445312,101.19283269895155,100.4985787125296,100.77322800160123,99072800
2011-02-09,100.91057586669922,101.18522520312857,100.40705014305595,100.86480291748376,146436700
2011-02-10,100.94873809814453,101.06317048731013,100.17056292840357,100.39943934787306,162708500
2011-02-11,101.55142974853516,101.6811236635819,100.52912831854019,100.55201479524622,137710300
2011-02-14,101.79554748535156,101.87946843992786,101.37595435360679,101.49038672751232,101690700
2011-02-15,101.47511291503906,101.63532986025136,100.9487124176508,101.4827494997996,119575400
2011-02-16,102.11600494384766,102.23806229042543,101.61247910036883,101.81846906199915,130183500
2011-02-17,102.42113494873047,102.55845378773215,101.72688088630409,101.81843842010775,109810500
2011-02-18,102.6347427368164,102.75681167940581,102.27617249366942,102.51267379422698,130002400
2011-02-22,100.57489013671875,102.65764077433782,100.30024080551672,101.55904344952974,233116400
2011-02-23,99.95692443847656,100.75798589689683,99.33896640062353,100.5138480028072,227584000
2011-02-24,99.88825225830078,100.27734556749465,98.94987197584484,99.85011589877114,260431400
2011-02-25,100.95635986328125,101.0173943492929,100.24684414939153,100.30787863540318,141686900
2011-02-28,101.58194732666016,101.7116528907052,100.99451220075446,101.3301960676368,141585500
2011-03-01,99.88825225830078,101.9939008272029,99.85774084244999,101.90235493851512,258565500
2011-03-02,100.10188293457031,100.56726062348842,99.44577687545849,99.75093761131409,200277400
2011-03-03,101.8260726928711,101.94050506918948,101.00212465996772,101.00974960467663,176480100
2011-03-04,101.06316375732422,101.94814631173318,100.39943266208626,101.74978132887126,277202300
2011-03-07,100.2697525024414,101.5896017232623,99.74335177287924,101.36072526106894,216790400
2011-03-08,101.14706420898438,101.46748645348019,99.99506911750163,100.42992372034055,174615000
2011-03-09,101.00212097167969,101.31491831037687,100.3994244098498,100.94872307839334,153806000
2011-03-10,99.13298034667969,100.07898562007348,99.03379786822288,99.94166678018185,301291800
2011-03-11,99.81956481933594,100.17813497088184,98.78963893732437,98.81252540307138,225621800
2011-03-14,99.21692657470703,99.54497386989756,98.46163783946014,99.17115361641429,234974100
2011-03-15,98.08016204833984,98.66760872891763,96.5085620312041,96.5772214553772,359585400
2011-03-16,96.26443481445312,98.0878036077191,95.57781143506386,97.76736966305637,468670300
2011-03-17,97.53849029541016,97.95046428592481,96.96630516756782,97.65292848509225,254303700
2011-03-18,97.89327239990234,98.75144970208244,97.70171543613618,98.72079404052269,230435400
2011-03-21,99.41039276123047,99.61726583625706,98.996623227762,99.11156440559553,153992600
2011-03-22,99.06558990478516,99.52533127440299,98.97364630754507,99.3950739477433,129538600
2011-03-23,99.3490982055664,99.60961284854493,98.32235577144522,98.78974350000233,148603100
2011-03-24,100.29920959472656,100.44479474050729,99.35675271902481,99.9160957128648,159129800
2011-03-25,100.60575103759766,101.04249497130053,100.29159471318067,100.55977922265133,155642800
2011-03-28,100.36051940917969,101.08077545088601,100.32987543987068,100.8202607907779,109762400
2011-03-29,101.03482055664062,101.06546453107711,99.9467782426253,100.27625065758916,129798800
2011-03-30,101.7320556640625,102.03088400133699,101.41789949901046,101.56348463363004,135835000
2011-03-31,101.59415435791016,101.87766663100197,101.48688291968105,101.60182411959717,132537100
2011-04-01,102.02322387695312,102.49829304926918,101.77803706789054,102.22245058175626,153850100
2011-04-04,102.10749816894531,102.42165432911193,101.81633959594086,102.2377554737617,100768900
2011-04-05,102.09217834472656,102.54424986129337,101.86230770677021,101.90827949602021,120791500
2011-04-06,102.41402435302734,102.67453903411845,102.00025473792034,102.58259542707687,120411600
2011-04-07,102.15348052978516,102.65918191595826,101.64776745190544,102.23009628322636,170731500
2011-04-08,101.801025390625,102.66686654099576,101.37959776470524,102.60556691434303,147945400
2011-04-11,101.4945297241211,102.25308769012219,101.24933123979656,101.90828755178467,121385400
2011-04-12,100.7359619140625,101.12673385245141,100.36817587253721,100.92751884906427,161187400
2011-04-13,100.72827911376953,101.27995219475095,100.3451653378323,101.20333645458625,162059000
